Date,DOY,Site,Latitude,Longitude,Soil order,Soil suborder,Form,Maturity,Health status,Species,Family,Rep,Leaf,Time,Tleaf,Photo,Cond,Ci,Trmmol,VpdL,Tair,TBlk,CO2R,CiCa,CO2S,Methods
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,11.507,34.39,7.3,0.07,195,2.06,2.93,34.58,34.67,392.4,0.497,378.4597473,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,11.299,34.41,10.37,0.15,246,3.96,2.71,37.07,38.06,392.4,0.627,378.1922913,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,11.239,32.96,10.72,0.17,258,3.79,2.29,34.34,34.77,392.5,0.657,377.9360657,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.756,35.18,8.9,0.12,239,3.5,2.96,36.06,36.26,392.5,0.609,380.2459717,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.771,34.82,6.76,0.09,240,2.61,2.95,36.04,36.25,392.6,0.611,383.2617188,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.74,35.01,8,0.1,232,2.95,2.97,36.14,36.32,392.7,0.591,381.7381287,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.707,35.17,7.07,0.08,222,2.5,3.07,36.14,36.37,392.7,0.565,383.092041,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.622,33.94,11.56,0.26,288,5.85,2.3,35.78,36.04,392.8,0.733,376.2672119,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.633,34.78,10.32,0.15,252,4.22,2.75,35.51,35.58,392.8,0.642,378.526825,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,11.228,33.73,10.26,0.17,265,4.17,2.47,34.53,34.6,392.9,0.674,383.9230652,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.594,34.31,10.5,0.18,265,4.52,2.57,35.65,36.12,392.9,0.674,378.252655,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.644,34.49,10.5,0.16,256,4.28,2.65,35.47,35.57,392.9,0.652,378.75354,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.695,35.48,6.64,0.07,204,2.17,3.21,35.99,36.21,392.9,0.519,378.4061584,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.575,33.36,11.59,0.2,267,4.51,2.28,34.79,34.91,393,0.679,381.288147,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.61,34.17,9.34,0.16,270,4.17,2.57,35.72,36.12,393,0.687,377.1109009,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.604,34.64,8.54,0.12,244,3.27,2.81,35.71,36.11,393,0.621,379.9240112,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.935,31.97,13.95,0.25,268,4.46,1.86,32.72,32.74,393.1,0.682,379.9375916,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.885,32.12,13.06,0.22,262,4.08,1.94,32.72,32.74,393.1,0.666,378.6642151,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.969,32.27,11.97,0.22,272,4.16,1.98,32.63,32.63,393.1,0.692,380.105072,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.516,33.73,10.52,0.16,258,3.98,2.44,34.95,35.02,393.1,0.656,376.9105225,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.539,34.1,9.68,0.13,242,3.41,2.62,34.98,35.04,393.1,0.616,374.4040527,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.525,34.31,9.4,0.14,257,3.79,2.64,34.98,35.05,393.1,0.654,375.6453247,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.869,32.1,11.79,0.16,244,3.23,2.03,32.88,32.93,393.2,0.621,377.9495239,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10,32.79,11.53,0.18,259,3.85,2.16,32.68,32.7,393.2,0.659,377.5834961,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.561,33.9,11.17,0.17,253,4.14,2.49,34.86,34.96,393.2,0.643,377.6291199,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.953,32.11,10.46,0.17,268,3.47,2.01,32.62,32.63,393.3,0.681,379.1462708,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.897,32.12,11.58,0.2,269,3.85,1.97,32.68,32.7,393.3,0.684,377.6435852,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.912,32.28,13.02,0.19,252,3.84,2.01,32.67,32.7,393.3,0.641,375.9129944,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.986,32.58,9.86,0.13,243,2.88,2.22,32.61,32.64,393.3,0.618,380.1724243,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.137,33.01,8.1,0.1,234,2.38,2.41,33.25,33.31,393.5,0.595,382.7129822,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.12,32.71,10.61,0.15,249,3.28,2.21,33.28,33.34,393.7,0.632,379.4406128,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.105,32.91,11.8,0.24,282,4.84,2.09,33.24,33.3,393.7,0.716,377.3729858,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.092,32.88,10.32,0.13,240,3.05,2.28,33.15,33.22,393.8,0.609,380.0731812,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.076,33,12.32,0.17,247,3.82,2.22,33.06,33.14,393.8,0.627,377.3295593,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.402,31.85,13.26,0.22,265,3.9,1.81,32.69,32.79,394.2,0.672,377.822113,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,10.063,32.29,12.16,0.2,265,3.97,2,32.89,32.94,394.2,0.672,376.5722046,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.388,31.9,15.18,0.27,267,4.5,1.75,32.59,32.69,394.5,0.677,374.2173462,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.369,31.8,14.83,0.27,270,4.45,1.73,32.41,32.53,394.6,0.684,374.6682739,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.381,31.85,14.95,0.26,266,4.38,1.75,32.53,32.65,394.6,0.674,374.8331299,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.355,31.55,12.13,0.22,276,3.74,1.74,32.24,32.35,394.8,0.699,378.5172729,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.342,31.2,13.22,0.28,288,4.28,1.59,32.08,32.18,395.2,0.729,377.3674316,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.326,31.31,14.12,0.28,279,4.25,1.62,31.97,32.08,395.3,0.706,376.4997253,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.304,30.91,14.18,0.29,284,4.21,1.52,31.92,32.03,395.4,0.718,376.4336853,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.254,31.12,15.47,0.26,266,4.02,1.59,31.79,31.9,395.7,0.672,375.3060303,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.276,31.02,13.07,0.25,281,3.84,1.59,31.85,31.96,395.8,0.71,378.3453064,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.223,31.18,12.14,0.23,279,3.63,1.65,31.56,31.66,395.8,0.705,379.6247864,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.189,30.86,12.28,0.23,281,3.55,1.57,31.22,31.28,395.9,0.71,377.0353088,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.233,30.94,14.3,0.25,272,3.81,1.57,31.67,31.77,395.9,0.687,379.6002197,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.243,31.16,14.82,0.27,273,4.1,1.6,31.74,31.84,396,0.689,376.3314819,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.142,31.52,12.42,0.19,260,3.28,1.76,31.12,31.17,396.3,0.656,379.9069214,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.128,31,13.18,0.27,286,3.99,1.55,31.03,31.09,396.4,0.721,378.7710571,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.111,30.3,15.22,0.29,278,3.83,1.39,30.86,30.9,396.6,0.701,376.5691528,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.096,30.66,11.79,0.19,268,2.95,1.58,30.74,30.77,396.8,0.675,381.2287292,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.081,30.21,15.59,0.28,274,3.72,1.38,30.59,30.61,397.2,0.69,376.8236389,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.064,30.48,10.79,0.18,274,2.75,1.56,30.43,30.42,397.4,0.689,380.7483826,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,9.051,30.72,12.56,0.23,281,3.47,1.53,30.31,30.28,397.4,0.707,383.163269,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,8.586,26.34,12.5,0.31,314,2.06,0.71,24.84,24.03,404.3,0.777,388.3126221,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,8.555,26.62,11.23,0.25,309,1.89,0.79,24.81,24.02,405.2,0.763,390.8600769,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,8.528,25.92,13.66,0.28,300,1.76,0.67,24.81,24.03,405.9,0.739,388.7499695,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,8.501,26.35,12.15,0.27,309,1.89,0.74,24.8,24.02,406.7,0.76,391.2599792,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,8.464,25.74,11.02,0.34,332,1.93,0.62,24.82,24.02,408,0.814,393.8992615,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,8.447,26.69,13.87,0.28,302,2.12,0.79,24.83,24.03,408.5,0.739,390.8937073,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,8.424,26.68,11.41,0.28,320,2.13,0.79,24.82,24.02,409.4,0.782,394.7490845,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,8.403,26.3,10.27,0.26,323,1.85,0.76,24.82,24.03,410.3,0.787,397.1066895,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,8.387,26.73,13.02,0.24,295,1.92,0.84,24.82,24.03,410.9,0.718,394.3671265,see Slot & Winter 2017. doi: 10.1111/nph.14469
31-Mar-16,91,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Tapirira guianensis,Anacardiaceae,1,100,8.327,26.44,12.98,0.21,285,1.69,0.84,24.76,24.03,412.2,0.691,395.8278198,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,9.929,27.91,13.53,0.15,222,1.87,1.24,25.95,24.98,392.7,0.565,375.7,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,9.84,27.2,13.52,0.17,237,1.8,1.08,25.92,24.98,392.9,0.603,371.9,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,9.904,27.49,16.71,0.2,223,2.12,1.11,26,24.98,392.9,0.568,375.8,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,10.29,28.42,13.62,0.18,239,2.77,1.58,28.26,28.11,393,0.608,375.4,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,12.013,33,6.52,0.06,188,1.75,2.93,32.63,32.58,393,0.478,386.8,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,12.593,35.77,4.55,0.04,193,1.66,3.82,37.1,38.06,393,0.491,391.6,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,12.607,35.86,0.83,0.02,308,0.9,3.94,37.07,38.07,393,0.784,380.4,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,9.873,27.4,12.53,0.18,251,1.9,1.11,25.99,24.98,393.1,0.639,384.4,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,10.276,28.59,10.84,0.14,238,2.26,1.68,28.29,28.11,393.1,0.605,385.2,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,10.257,29.26,11.42,0.14,216,1.88,1.88,28.34,28.11,393.1,0.549,377.2,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,11.655,32.01,14.22,0.15,206,3.64,2.42,32.01,32.01,393.1,0.524,379,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,11.784,32.71,5.95,0.05,191,1.57,2.86,32.69,33,393.1,0.486,374.4,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,10.221,28.87,11.59,0.14,233,2.41,1.72,28.45,28.1,393.2,0.593,380.9,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,10.2,27.53,9.79,0.1,203,1.87,1.94,28.55,28.11,393.2,0.516,378.1,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,11.825,32.06,12.19,0.15,231,3.68,2.43,32.67,32.99,393.2,0.587,383.5,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,11.747,32.31,9,0.09,203,2.41,2.66,32.61,32.99,393.2,0.516,376.9,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,11.799,32.59,7.33,0.07,202,2.01,2.77,32.7,32.99,393.2,0.514,380.6,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,10.241,28.66,15.07,0.18,225,2.86,1.62,28.37,28.11,393.3,0.572,381.3,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,11.626,31.79,11.75,0.19,246,3.21,2.41,31.98,32.02,393.3,0.625,373.9,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,11.681,31.86,15,0.16,209,3.82,2.37,31.99,32.02,393.3,0.531,382.3,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,11.873,32.26,8.14,0.09,227,2.51,2.63,32.65,32.99,393.3,0.577,379.3,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,12.041,32.99,10.58,0.1,186,2.74,2.82,32.64,32.6,393.3,0.473,380.1,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,12.564,34.64,3.76,0.04,233,1.59,3.47,36.12,37.74,393.3,0.592,373.6,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,12.572,35.01,6.35,0.09,248,3.05,3.41,36.83,38.09,393.3,0.631,384.3,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,10.385,29.41,14.28,0.13,189,2.46,1.85,28.38,28.11,393.4,0.48,388.1,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Mar-16,83,FTS,9°16051.7100, 79°58028.2700,Histosol,Saprist,Tree,Mature,Healthy,Terminalia amazonia,Combretaceae,1,100,10.396,29.53,12.93,0.15,221,2.7,1.85,28.41,28.11,393.4,0.562,375.1,see Slot & Winter 2017. doi: 10.1111/nph.14469
